-7.930999999999999162e-01 1.686235895944783181e-01
-7.920999999999999153e-01 1.809484706805779830e-01
-7.910999999999999144e-01 1.940031098588390901e-01
-7.900999999999999135e-01 2.078180477094142276e-01
-7.890999999999999126e-01 2.224242716650435825e-01
-7.880999999999999117e-01 2.378531693555524795e-01
-7.870999999999999108e-01 2.541364786585926794e-01
-7.860999999999999099e-01 2.713062344856136954e-01
-7.850999999999999091e-01 2.893947123457195070e-01
-7.840999999999999082e-01 3.084343687436901793e-01
-7.830999999999999073e-01 3.284577784826364644e-01
-7.820999999999999064e-01 3.494975689555596676e-01
-7.810999999999999055e-01 3.715863515247917470e-01
-7.800999999999999046e-01 3.947566501016001039e-01
-7.790999999999999037e-01 4.190408270533126922e-01
-7.780999999999999028e-01 4.444710065784032160e-01
-7.770999999999999019e-01 4.710789957039299147e-01
-7.760999999999999011e-01 4.988962030735075714e-01
-7.750999999999999002e-01 5.279535557064715112e-01
-7.740999999999998993e-01 5.582814139217641136e-01
-7.730999999999998984e-01 5.899094846324516306e-01
-7.720999999999998975e-01 6.228667332278395863e-01
-7.710999999999998966e-01 6.571812942718808781e-01
-7.700999999999998957e-01 6.928803812557280395e-01
-7.690999999999998948e-01 7.299901956531985592e-01
-7.680999999999998940e-01 7.685358355356436411e-01
-7.670999999999998931e-01 8.085412040107498033e-01
-7.660999999999998922e-01 8.500289177576153543e-01
-7.650999999999998913e-01 8.930202159352679248e-01
-7.640999999999998904e-01 9.375348697478833593e-01
-7.630999999999998895e-01 9.835910929536734182e-01
-7.620999999999998886e-01 1.031205453607321632e+00
-7.610999999999998877e-01 1.080392787327595139e+00
-7.600999999999998868e-01 1.131166112383675815e+00
-7.590999999999998860e-01 1.183536546891723384e+00
-7.580999999999998851e-01 1.237513228413242405e+00
-7.570999999999998842e-01 1.293103236243854592e+00
-7.560999999999998833e-01 1.350311516676579560e+00
-7.550999999999998824e-01 1.409140811520504855e+00
-7.540999999999998815e-01 1.469591590147751425e+00
-7.530999999999998806e-01 1.531661985336962628e+00
-7.520999999999998797e-01 1.595347733170575655e+00
-7.510999999999998789e-01 1.660642117236465820e+00
-7.500999999999998780e-01 1.727535917373083096e+00
-7.490999999999998771e-01 1.796017363185027138e+00
-7.480999999999998762e-01 1.866072092546345873e+00
-7.470999999999998753e-01 1.937683115292757829e+00
-7.460999999999998744e-01 2.010830782291646024e+00
-7.450999999999998735e-01 2.085492760064127982e+00
-7.440999999999998726e-01 2.161644011116079511e+00
-7.430999999999998717e-01 2.239256780120646440e+00
-7.420999999999998709e-01 2.318300586076702974e+00
-7.410999999999998700e-01 2.398742220550174498e+00
-7.400999999999998691e-01 2.480545752087826905e+00
-7.390999999999998682e-01 2.563672536873370156e+00
-7.380999999999998673e-01 2.648081235678575673e+00
-7.370999999999998664e-01 2.733727837141384676e+00
-7.360999999999998655e-01 2.820565687384176456e+00
-7.350999999999998646e-01 2.908545525966498069e+00
-7.340999999999998638e-01 2.997615528145682440e+00
-7.330999999999998629e-01 3.087721353400866953e+00
-7.320999999999998620e-01 3.178806200154689066e+00
-7.310999999999998611e-01 3.270810866608935275e+00
-7.300999999999998602e-01 3.363673817591033899e+00
-7.290999999999998593e-01 3.457331257289038007e+00
-7.280999999999998584e-01 3.551717207735496373e+00
-7.270999999999998575e-01 3.646763592880621463e+00
-7.260999999999998566e-01 3.742400328080595528e+00
-7.250999999999998558e-01 3.838555414807661492e+00
-7.240999999999998549e-01 3.935155040374058721e+00
-7.230999999999998540e-01 4.032123682444465729e+00
-7.220999999999998531e-01 4.129384218099542814e+00
-7.210999999999998522e-01 4.226858037197724016e+00
-7.200999999999998513e-01 4.324465159768105416e+00
-7.190999999999998504e-01 4.422124357159264996e+00
-7.180999999999998495e-01 4.519753276652118679e+00
-7.170999999999998487e-01 4.617268569239959319e+00
-7.160999999999998478e-01 4.714586020266159139e+00
-7.150999999999998469e-01 4.811620682603282795e+00
-7.140999999999998460e-01 4.908287012050062792e+00
-7.130999999999998451e-01 5.004499004617221303e+00
-7.120999999999998442e-01 5.100170335366189356e+00
-7.110999999999998433e-01 5.195214498464372888e+00
-7.100999999999998424e-01 5.289544948115003642e+00
-7.090999999999998415e-01 5.383075240018647456e+00
-7.080999999999998407e-01 5.475719173024375053e+00
-7.070999999999998398e-01 5.567390930627987622e+00
-7.060999999999998389e-01 5.658005221975881405e+00
-7.050999999999998380e-01 5.747477422037378325e+00
-7.040999999999998371e-01 5.835723710612047199e+00
-7.030999999999998362e-01 5.922661209840958563e+00
-7.020999999999998353e-01 6.008208119900478650e+00
-7.010999999999998344e-01 6.092283852560911761e+00
-7.000999999999998336e-01 6.174809162301424514e+00
-6.990999999999998327e-01 6.255706274681211987e+00
-6.980999999999998318e-01 6.334899011675854119e+00
-6.970999999999998309e-01 6.412312913698325012e+00
-6.960999999999998300e-01 6.487875358036570006e+00
-6.950999999999998291e-01 6.561515673446586483e+00
-6.940999999999998282e-01 6.633165250660615797e+00
-6.930999999999998273e-01 6.702757648573675731e+00
-6.920999999999998264e-01 6.770228695892404502e+00
-6.910999999999998256e-01 6.835516588040258412e+00
-6.900999999999998247e-01 6.898561979130485078e+00
-6.890999999999998238e-01 6.959308068830028837e+00
-6.880999999999998229e-01 7.017700683955521157e+00
-6.870999999999998220e-01 7.073688354656846755e+00
-6.860999999999998211e-01 7.127222385059888587e+00
-6.850999999999998202e-01 7.178256918254493080e+00
-6.840999999999998193e-01 7.226748995533963438e+00
-6.830999999999998185e-01 7.272658609801942120e+00
-6.820999999999998176e-01 7.315948753085358192e+00
-6.810999999999998167e-01 7.356585458103306330e+00
-6.800999999999998158e-01 7.394537833860373333e+00
-6.790999999999998149e-01 7.429778095246737379e+00
-6.780999999999998140e-01 7.462281586646585474e+00
-6.770999999999998131e-01 7.492026799565371320e+00
-6.760999999999998122e-01 7.518995384309056895e+00
-6.750999999999998114e-01 7.543172155757366326e+00
-6.740999999999998105e-01 7.564545093289783750e+00
-6.730999999999998096e-01 7.583105334937314979e+00
-6.720999999999998087e-01 7.598847165846343898e+00
-6.710999999999998078e-01 7.611768001150853280e+00
-6.700999999999998069e-01 7.621868363368903943e+00
-6.690999999999998060e-01 7.629151854441217573e+00
-6.680999999999998051e-01 7.633625122551754849e+00
-6.670999999999998042e-01 7.635297823871303180e+00
-6.660999999999998034e-01 7.634182579382895462e+00
-6.650999999999998025e-01 7.630294926951751044e+00
-6.640999999999998016e-01 7.623653268814544859e+00
-6.630999999999998007e-01 7.614278814670822015e+00
-6.620999999999997998e-01 7.602195520564133169e+00
-6.610999999999997989e-01 7.587430023751089436e+00
-6.600999999999997980e-01 7.570011573760277557e+00
-6.590999999999997971e-01 7.549971959847775693e+00
-6.580999999999997963e-01 7.527345435064741963e+00
-6.570999999999997954e-01 7.502168637149728703e+00
-6.560999999999997945e-01 7.474480506471034680e+00
-6.550999999999997936e-01 7.444322201236498238e+00
-6.540999999999997927e-01 7.411737010199355602e+00
-6.530999999999997918e-01 7.376770263085646206e+00
-6.520999999999997909e-01 7.339469238968324483e+00
-6.510999999999997900e-01 7.299883072817858753e+00
-6.500999999999997891e-01 7.258062660453004966e+00
-6.490999999999997883e-01 7.214060562118887354e+00
-6.480999999999997874e-01 7.167930904917323431e+00
-6.470999999999997865e-01 7.119729284305758021e+00
-6.460999999999997856e-01 7.069512664889859188e+00
-6.450999999999997847e-01 7.017339280720792161e+00
-6.440999999999997838e-01 6.963268535308920981e+00
-6.430999999999997829e-01 6.907360901563665223e+00
-6.420999999999997820e-01 6.849677821859507354e+00
-6.410999999999997812e-01 6.790281608426022686e+00
-6.400999999999997803e-01 6.729235344255231510e+00
-6.390999999999997794e-01 6.666602784710578433e+00
-6.380999999999997785e-01 6.602448260017525605e+00
-6.370999999999997776e-01 6.536836578810769183e+00
-6.360999999999997767e-01 6.469832932901993239e+00
-6.350999999999997758e-01 6.401502803429783839e+00
-6.340999999999997749e-01 6.331911868542966282e+00
-6.330999999999997740e-01 6.261125912762712353e+00
-6.320999999999997732e-01 6.189210738159068192e+00
-6.310999999999997723e-01 6.116232077474569095e+00
-6.300999999999997714e-01 6.042255509312412620e+00
-6.290999999999997705e-01 5.967346375506790146e+00
-6.280999999999997696e-01 5.891569700778052976e+00
-6.270999999999997687e-01 5.814990114772562890e+00
-6.260999999999997678e-01 5.737671776574892135e+00
-6.250999999999997669e-01 5.659678301775981524e+00
-6.240999999999997661e-01 5.581072692168846494e+00
-6.230999999999997652e-01 5.501917268138798889e+00
-6.220999999999997643e-01 5.422273603805863651e+00
-6.210999999999997634e-01 5.342202464968719866e+00
-6.200999999999997625e-01 5.261763749892615749e+00
-6.190999999999997616e-01 5.181016432977854969e+00
-6.180999999999997607e-01 5.100018511332489624e+00
-6.170999999999997598e-01 5.018826954274635987e+00
-6.160999999999997589e-01 4.937497655772475902e+00
-6.150999999999997581e-01 4.856085389832642818e+00
-6.140999999999997572e-01 4.774643768833954027e+00
-6.130999999999997563e-01 4.693225204801151129e+00
-6.120999999999997554e-01 4.611880873605464615e+00
-6.110999999999997545e-01 4.530660682074118206e+00
-6.100999999999997536e-01 4.449613237982247504e+00
-6.090999999999997527e-01 4.368785822900381532e+00
-6.080999999999997518e-01 4.288224367859253761e+00
-6.070999999999997510e-01 4.207973431794249208e+00
-6.060999999999997501e-01 4.128076182723851240e+00
-6.050999999999997492e-01 4.048574381613208040e+00
-6.040999999999997483e-01 3.969508368869268278e+00
-6.030999999999997474e-01 3.890917053411127924e+00
-6.020999999999997465e-01 3.812837904254188892e+00
-6.010999999999997456e-01 3.735306944545099928e+00
-6.000999999999997447e-01 3.658358747979510106e+00
-5.990999999999997438e-01 3.582026437533675001e+00
-5.980999999999997430e-01 3.506341686437333127e+00
-5.970999999999997421e-01 3.431334721313702207e+00
-5.960999999999997412e-01 3.357034327409076813e+00
-5.950999999999997403e-01 3.283467855836085025e+00
-5.940999999999997394e-01 3.210661232748204696e+00
-5.930999999999997385e-01 3.138638970366695702e+00
-5.920999999999997376e-01 3.067424179777628712e+00
-5.910999999999997367e-01 2.997038585415358281e+00
-5.900999999999997359e-01 2.927502541151028037e+00
-5.890999999999997350e-01 2.858835047900840198e+00
-5.880999999999997341e-01 2.791053772671785893e+00
-5.870999999999997332e-01 2.724175068960593471e+00
-5.860999999999997323e-01 2.658213998423244462e+00
-5.850999999999997314e-01 2.593184353731032843e+00
-5.840999999999997305e-01 2.529098682533015729e+00
-5.830999999999997296e-01 2.465968312441433330e+00
-5.820999999999997288e-01 2.403803376961125338e+00
-5.810999999999997279e-01 2.342612842283073871e+00
-5.800999999999997270e-01 2.282404534863809342e+00
-5.790999999999997261e-01 2.223185169714981591e+00
-5.780999999999997252e-01 2.164960379326593465e+00
-5.770999999999997243e-01 2.107734743151428169e+00
-5.760999999999997234e-01 2.051511817578302921e+00
-5.750999999999997225e-01 1.996294166324290575e+00
-5.740999999999997216e-01 1.942083391177622520e+00
-5.730999999999997208e-01 1.888880163025222547e+00
-5.720999999999997199e-01 1.836684253100859365e+00
-5.710999999999997190e-01 1.785494564391641115e+00
-5.700999999999997181e-01 1.735309163142966016e+00
-5.690999999999997172e-01 1.686125310404849031e+00
-5.680999999999997163e-01 1.637939493563263404e+00
-5.670999999999997154e-01 1.590747457804172704e+00
-5.660999999999997145e-01 1.544544237458895575e+00
-5.650999999999997137e-01 1.499324187182451418e+00
-5.640999999999997128e-01 1.455081012918700401e+00
-5.630999999999997119e-01 1.411807802608184392e+00
-5.620999999999997110e-01 1.369497056597166473e+00
-5.610999999999997101e-01 1.328140717708799823e+00
-5.600999999999997092e-01 1.287730200939103176e+00
-5.590999999999997083e-01 1.248256422743290406e+00
-5.580999999999997074e-01 1.209709829880010190e+00
-5.570999999999997065e-01 1.172080427783164014e+00
-5.560999999999997057e-01 1.135357808433578031e+00
-5.550999999999997048e-01 1.099531177704305751e+00
-5.540999999999997039e-01 1.064589382156207797e+00
-5.530999999999997030e-01 1.030520935262121851e+00
-5.520999999999997021e-01 9.973140430397229306e-01
-5.510999999999997012e-01 9.649566290760442921e-01
-5.500999999999997003e-01 9.334363589273357853e-01
-5.490999999999996994e-01 9.027406638810118178e-01
-5.480999999999996986e-01 8.728567640674967931e-01
-5.470999999999996977e-01 8.437716909117242148e-01
-5.460999999999996968e-01 8.154723089159312543e-01
-5.450999999999996959e-01 7.879453367669193575e-01
-5.440999999999996950e-01 7.611773677623461243e-01
-5.430999999999996941e-01 7.351548895526388572e-01
-5.420999999999996932e-01 7.098643031959587235e-01
-5.410999999999996923e-01 6.852919415255394053e-01
-5.400999999999996914e-01 6.614240868298667531e-01
-5.390999999999996906e-01 6.382469878472889491e-01
-5.380999999999996897e-01 6.157468760782398576e-01
-5.370999999999996888e-01 5.939099814189111592e-01
-5.360999999999996879e-01 5.727225471217820552e-01
-5.350999999999996870e-01 5.521708440890021885e-01
-5.340999999999996861e-01 5.322411845058544477e-01
-5.330999999999996852e-01 5.129199348223962840e-01
-5.320999999999996843e-01 4.941935280919629858e-01
-5.310999999999996835e-01 4.760484756763844194e-01
-5.300999999999996826e-01 4.584713783281179622e-01
-5.290999999999996817e-01 4.414489366604084086e-01
-5.280999999999996808e-01 4.249679610170598032e-01
-5.270999999999996799e-01 4.090153807539554376e-01
-5.260999999999996790e-01 3.935782529451015144e-01
-5.250999999999996781e-01 3.786437705261765374e-01
-5.240999999999996772e-01 3.641992698892325131e-01
-5.230999999999996763e-01 3.502322379422739274e-01
-5.220999999999996755e-01 3.367303186479896349e-01
-5.210999999999996746e-01 3.236813190560177689e-01
-5.200999999999996737e-01 3.110732148433346111e-01
-5.190999999999996728e-01 2.988941553776641169e-01
-5.180999999999996719e-01 2.871324683188048454e-01
-5.170999999999996710e-01 2.757766637728927273e-01
-5.160999999999996701e-01 2.648154380147580977e-01
-5.150999999999996692e-01 2.542376767934599324e-01
-5.140999999999996684e-01 2.440324582361761419e-01
-5.130999999999996675e-01 2.341890553654546459e-01
-5.120999999999996666e-01 2.246969382449350017e-01
-5.110999999999996657e-01 2.155457757684204612e-01
-5.100999999999996648e-01 2.067254371071151342e-01
-5.090999999999996639e-01 1.982259928297484819e-01
-5.080999999999996630e-01 1.900377157099897019e-01
-5.070999999999996621e-01 1.821510812356086917e-01
-5.060999999999996612e-01 1.745567678333685147e-01
-5.050999999999996604e-01 1.672456568236496410e-01
-5.040999999999996595e-01 1.602088321183900987e-01
-5.030999999999996586e-01 1.534375796757944665e-01
-5.020999999999996577e-01 1.469233867249020442e-01
-5.010999999999996568e-01 1.406579407729434406e-01
-5.000999999999996559e-01 1.346331284079585189e-01
-4.990999999999996550e-01 1.288410339090292900e-01
-4.980999999999996541e-01 1.232739376760502020e-01
-4.970999999999996533e-01 1.179243144906861468e-01
-4.960999999999996524e-01 1.127848316198525880e-01
-4.950999999999996515e-01 1.078483467727109901e-01
-4.940999999999996506e-01 1.031079059218624194e-01
-4.930999999999996497e-01 9.855674099905684105e-02
-4.920999999999996488e-01 9.418826747544135902e-02
-4.910999999999996479e-01 8.999608183599200339e-02
-4.900999999999996470e-01 8.597395895748642658e-02
-4.890999999999996461e-01 8.211584939896618418e-02
-4.880999999999996453e-01 7.841587661339276261e-02
-4.870999999999996444e-01 7.486833408878149076e-02
-4.860999999999996435e-01 7.146768242681876548e-02
-4.850999999999996426e-01 6.820854636662074255e-02
-4.840999999999996417e-01 6.508571176096944466e-02
-4.830999999999996408e-01 6.209412251203986349e-02
-4.820999999999996399e-01 5.922887747330948804e-02
-4.810999999999996390e-01 5.648522732404009927e-02
-4.800999999999996382e-01 5.385857142240658979e-02
-4.790999999999996373e-01 5.134445464305278234e-02
-4.780999999999996364e-01 4.893856420454731349e-02
-4.770999999999996355e-01 4.663672649193677938e-02
-4.760999999999996346e-01 4.443490387930600777e-02
-4.750999999999996337e-01 4.232919155697652952e-02
-4.740999999999996328e-01 4.031581436770563520e-02
-4.730999999999996319e-01 3.839112365599893495e-02
-4.720999999999996311e-01 3.655159413436703808e-02
-4.710999999999996302e-01 3.479382077014954444e-02
-4.700999999999996293e-01 3.311451569624940250e-02
-4.690999999999996284e-01 3.151050514891899634e-02
-4.680999999999996275e-01 2.997872643549909927e-02
-4.670999999999996266e-01 2.851622493479885959e-02
-4.660999999999996257e-01 2.712015113259533955e-02
-4.650999999999996248e-01 2.578775769453652347e-02
-4.640999999999996239e-01 2.451639657851995002e-02
-4.630999999999996231e-01 2.330351618845658349e-02
-4.620999999999996222e-01 2.214665857112697173e-02
-4.610999999999996213e-01 2.104345665768453388e-02
-4.600999999999996204e-01 1.999163155118210966e-02
-4.590999999999996195e-01 1.898898986134934727e-02
-4.580999999999996186e-01 1.803342108769565022e-02
-4.570999999999996177e-01 1.712289505186901165e-02
-4.560999999999996168e-01 1.625545938006837596e-02
-4.550999999999996160e-01 1.542923703617371349e-02
-4.540999999999996151e-01 1.464242390613911850e-02
-4.530999999999996142e-01 1.389328643407207638e-02
-4.520999999999996133e-01 1.318015931032091859e-02
-4.510999999999996124e-01 1.250144321177799368e-02
-4.500999999999996115e-01 1.185560259451645670e-02
-4.490999999999996106e-01 1.124116353877909445e-02
-4.480999999999996097e-01 1.065671164626038649e-02
-4.470999999999996088e-01 1.010088998952878535e-02
-4.460999999999996080e-01 9.572397113374316729e-03
-4.450999999999996071e-01 9.069985087783758587e-03
-4.440999999999996062e-01 8.592457612186426077e-03
-4.430999999999996053e-01 8.138668170552412415e-03
-4.420999999999996044e-01 7.707518236863961612e-03
-4.410999999999996035e-01 7.297955530432762884e-03
-4.400999999999996026e-01 6.908972320486713760e-03
-4.390999999999996017e-01 6.539603779404525030e-03
-4.380999999999996009e-01 6.188926383938180703e-03
-4.370999999999996000e-01 5.856056363725882855e-03
-4.360999999999995991e-01 5.540148196365819386e-03
-4.350999999999995982e-01 5.240393148291734235e-03
-4.340999999999995973e-01 4.956017860664571791e-03
-4.330999999999995964e-01 4.686282979471939267e-03
-4.320999999999995955e-01 4.430481829008000270e-03
-4.310999999999995946e-01 4.187939127886111321e-03
-4.300999999999995937e-01 3.958009746725370086e-03
-4.290999999999995929e-01 3.740077506637918756e-03
-4.280999999999995920e-01 3.533554017633777633e-03
-4.270999999999995911e-01 3.337877556054676207e-03
-4.260999999999995902e-01 3.152511980139520095e-03
-4.250999999999995893e-01 2.976945682823447462e-03
-4.240999999999995884e-01 2.810690580869533699e-03
-4.230999999999995875e-01 2.653281139431455053e-03
-4.220999999999995866e-01 2.504273431148991945e-03
-4.210999999999995858e-01 2.363244228879436259e-03
-4.200999999999995849e-01 2.229790131173945561e-03
-4.190999999999995840e-01 2.103526719612535453e-03
-4.180999999999995831e-01 1.984087747119848456e-03
-4.170999999999995822e-01 1.871124356390234649e-03
-4.160999999999995813e-01 1.764304327561719244e-03
-4.150999999999995804e-01 1.663311354286773312e-03
-4.140999999999995795e-01 1.567844347359874900e-03
-4.130999999999995786e-01 1.477616765073347513e-03
-4.120999999999995778e-01 1.392355969484810859e-03
-4.110999999999995769e-01 1.311802607793413622e-03
-4.100999999999995760e-01 1.235710018034692553e-03
-4.090999999999995751e-01 1.163843658318880437e-03
-4.080999999999995742e-01 1.095980558851168121e-03
-4.070999999999995733e-01 1.031908795987839444e-03
-4.060999999999995724e-01 9.714269875970263542e-04
-4.050999999999995715e-01 9.143438090085266980e-04
-4.040999999999995707e-01 8.604775288525229804e-04
-4.030999999999995698e-01 8.096555641032561305e-04
-4.020999999999995689e-01 7.617140536590318945e-04
-4.010999999999995680e-01 7.164974498068434321e-04
