0 -0.6557165399407967 0.012502047932261045 -0.0009551661493429532 0.031795669193873805
1 -0.6566143213522325 0.003988231854984462 -0.00006194132881250637 0.04880433339953391
2 -0.6571509166274204 0.0011597196321146953 0.0024631608564471305 0.061575052778297744
3 -0.6598732887524259 0.0037621001000119297 -0.0012520141649594164 0.06675021761701219
4 -0.661984418273061 -0.0002432432421250237 0.0009219959716022649 0.07925460114096786
5 -0.6605802050267691 -0.0012133462889961184 0.004516466265178038 0.0865115785833627
6 -0.659144509499792 -0.004229356672720186 0.007960022971137055 0.0884617526501089
7 -0.6588239263037247 -0.004630759331544286 0.007681509417234601 0.08597541123417682
8 -0.6567645001068996 -0.0016304144518508922 0.0071274202723163845 0.08926408332634794
9 -0.6581765418855651 0.001137995192941121 0.0046356863833587345 0.08922929511153871
10 -0.6593268964797055 -0.005196826854586075 -0.00031303426583986294 0.08456606880582905
11 -0.6580422798465093 -0.006000666281727852 -0.0001474477320713527 0.08580050954183056
12 -0.6607667459801032 -0.007271425952724899 0.004361030979011868 0.08409703839507479
13 -0.6616299151588627 -0.008316004512319414 -0.0019653028951652726 0.08574176840788311
14 -0.6602367490917617 -0.007923578643030147 -0.005204701429496457 0.08060942484925958
15 -0.6600246550094643 -0.004525703461528843 0.00021991459215138905 0.08147926228503599
16 -0.6606669574458208 -0.003422785321764369 -0.004522904786385596 0.07644580359770746
17 -0.6600157243267455 0.0005111811963937924 -0.0010636551850005686 0.07668124392785537
18 -0.6598988764815128 -0.0005156187941210218 -0.0075095335684246325 0.07331279377570382
19 -0.6585746569241646 -0.0018716638675534947 0.0021076554726382046 0.0781339217080669
20 -0.6586326454949006 -0.0010016660504172305 0.000402305757092633 0.07870870677108995
21 -0.6606185807099374 -0.0015281075266017751 0.002646013399581536 0.0781329668322673
22 -0.6614155565375397 -0.003151813267341495 0.00025614187187561043 0.07781173215100362
23 -0.6607730408416614 -0.001458712730145116 0.0021141563643809515 0.07559445172667134
24 -0.6562406391154403 0.0012491862430000047 0.001534370905058077 0.08036991679567719
25 -0.6543563621182913 0.0022342078654280432 0.007323853643828985 0.07954229653856301
26 -0.6579169490606227 -0.0027407070512691757 0.004332394663088945 0.08204530713527029
27 -0.6594258743374255 -0.0068006064409838075 0.0004461833532862904 0.08206692305948513
28 -0.65704698721243 -0.0071805846040954415 0.0009268216774375747 0.0899029813021904
29 -0.6598301381997206 -0.008112629172816684 0.0015148690543741517 0.08469763065030986
30 -0.6602667680172473 -0.0043272993060002275 -0.0037232931651350063 0.08833214313419228
31 -0.659309338109712 -0.00474890299397249 -0.0030293279451843874 0.09270261705004064
