5 -0.66 0.5710724670410157 -0.5338889444091827 -0.24282173313856165 -0.00019857468043303948 0.3057462191724284
5 -0.65 0.5631380554199219 -0.5260431260611955 -0.23977803991733423 -0.00013051298422933052 0.30097618432245404
5 -0.64 0.555813983154297 -0.5177692991553252 -0.23631530237448206 -0.00015810428347071452 0.296881515051968
5 -0.63 0.5478795715332032 -0.5093475244835045 -0.23289859043592062 -0.00012078539586291359 0.292269797694345
5 -0.62 0.5411658386230469 -0.5018377050437405 -0.22990137942750882 -0.00014626544216369712 0.28835023029901796
5 -0.61 0.5338417663574219 -0.4938553012229122 -0.22635684230890898 -0.0003473830002398407 0.2847098219057559
5 -0.6 0.5259073547363282 -0.48493925455198206 -0.2224569940770409 -0.00023928880135074874 0.2799910318369958
5 -0.59 0.519193621826172 -0.4776256834368532 -0.2194501945987816 -0.00021083062612133453 0.2761889430724786
5 -0.58 0.511869549560547 -0.4703299901192109 -0.2165274801660902 0.0003336586638868033 0.27211678430048286
5 -0.57 0.5027144592285158 -0.4597565746515216 -0.2119115146444921 0.0001555426827055145 0.26679114382288394
5 -0.5599999999999999 0.4966110656738282 -0.45385874944956306 -0.20944794945451062 -0.00001343447998849049 0.263545468736346
5 -0.5499999999999999 0.4892869934082032 -0.44535946343654736 -0.20609870320465695 0.000005826890975799324 0.25879787221308986
5 -0.5399999999999999 0.48135258178710943 -0.4372336837751476 -0.20246776176607395 -0.000053101324144507844 0.2546933781851868
5 -0.5299999999999999 0.4734181701660157 -0.4287276362639792 -0.1990381647100037 -0.00004477920884755886 0.24957283927653265
5 -0.5199999999999999 0.46609409790039064 -0.4210695258602958 -0.19546571530408796 0.00008379371292588384 0.24583034306249296
5 -0.5099999999999999 0.4581596862792969 -0.41200825198286467 -0.19161145263970072 0.00002971678162060287 0.24094865294299367
5 -0.4999999999999999 0.4514459533691407 -0.40498659029309564 -0.18857087763413216 -0.00005181251136679689 0.23708239889790797
