0.1 -0.66 2.8889029604295944 -0.6606744438150394 0.007386056780095052 0.0015903038303169768 0.03782989221463568
0.2 -0.66 2.8889029604295944 -0.6627533553014664 -0.004050890959957438 -0.0012768893208827527 0.07142474346729087
0.3 -0.66 2.8889029604295944 -0.6633835266388826 -0.0007848776971275762 0.0022543386510107833 0.11394998540892796
0.4 -0.66 2.8889029604295944 -0.6673581643208282 0.0037529938443844227 -0.0033613468094441435 0.14127805358556764
0.5 -0.66 2.8889029604295944 -0.6711642081455443 -0.007484718496844171 -0.0031605113323401987 0.17565340162844706
0.6 -0.66 2.8889029604295944 -0.6742087566819487 -0.0043893369812752275 -0.005322121872396716 0.20513648684153116
0.7 -0.66 2.8889029604295944 -0.6814433011805422 -0.0012660317868970717 0.0009337543644517761 0.24405514125373248
0.8 -0.66 2.8889029604295944 -0.6869198767187986 -0.0010440378089513313 -0.0006437025162570068 0.27080305649265835
0.9 -0.66 2.8889029604295944 -0.6925470304485907 -0.002267836428049018 -0.0037168432682098103 0.299058786678343
1 -0.66 2.8889029604295944 -0.6987891788761308 -0.0002695729284204103 -0.0024216842094676783 0.32813542561686265
1.1 -0.66 2.8889029604295944 -0.7065859037120337 0.002551320260709858 -0.005231471148309 0.35608711441764646
1.2 -0.66 2.8889029604295944 -0.7142573410087534 -0.0002468250150222946 0.0008453048731556349 0.3758686921745266
1.3 -0.66 2.8889029604295944 -0.7216187195000854 0.00008151189174795662 0.001974020310435009 0.3984134129084419
1.4 -0.66 2.8889029604295944 -0.7282615385319796 -0.007563844134912608 -0.001058094320190314 0.41293059633668705
1.5 -0.66 2.8889029604295944 -0.7365831492756062 -0.00240769505758684 -0.0027755455041494786 0.4346868390944609
1.6 -0.66 2.8889029604295944 -0.7441821377207639 0.0000678172600359629 -0.004195834633024261 0.4527562873120727
1.7 -0.66 2.8889029604295944 -0.7546375746250902 -0.003456549528895339 0.005415433043519425 0.4759505546680118
1.8 -0.66 2.8889029604295944 -0.760802055425198 -0.006328014173152329 0.0010085707902340508 0.48465098785865435
1.9 -0.66 2.8889029604295944 -0.7702080986637205 -0.005373184260428849 -0.0006466513774113151 0.5033467788487851
2 -0.66 2.8889029604295944 -0.7781727783736905 -0.0007423671370338843 -0.0010342292283727459 0.5147547313637094
2.2 -0.66 2.8889029604295944 -0.79353972846858 0.003768899775998301 0.0020023956728218587 0.5365599655419888
2.4 -0.66 2.8889029604295944 -0.8124675697837164 -0.003952877664558662 0.001621941275814329 0.5629996729971126
2.6 -0.66 2.8889029604295944 -0.8287541346703431 -0.0025402217514756673 0.00019263059100878735 0.582415501244687
2.8 -0.66 2.8889029604295944 -0.8447680918382054 0.0005279929218245566 0.0019331451558865427 0.5964337633626654
3 -0.66 2.8889029604295944 -0.8630980513741435 -0.0014722907830573395 0.0043468616857432925 0.615259258403245
3.2 -0.66 2.8889029604295944 -0.8791949424334892 -0.0008350088227660935 -0.0025430106760763456 0.628492010414261
3.4 -0.66 2.8889029604295944 -0.8957405257328207 0.001210462562903492 -0.0005164915329570473 0.6412844501021654
3.6 -0.66 2.8889029604295944 -0.913394972899873 -0.0013795097429121442 0.002054080133633534 0.6548696266599884
3.8 -0.66 2.8889029604295944 -0.9290481903684596 0.0003142688298622387 0.002776159724515814 0.6641035248268294
4 -0.66 2.8889029604295944 -0.9467289924094392 0.0023666468015063878 -0.000788822388769628 0.6746832810892056
4.5 -0.66 2.8889029604295944 -0.9864424709657141 0.0018390209497715032 -0.0006403349928095058 0.6945094176640524
5 -0.66 2.8889029604295944 -1.0279333464000442 0.003203906251478205 -0.0007400784036268393 0.7135359255564203
6 -0.66 2.8889029604295944 -1.110389838061792 0.0003657333416951694 -0.00002106571550706108 0.743614517492478
7 -0.66 2.8889029604295944 -1.1912373160440923 0.001675008252474054 0.0024155857549820582 0.7651934555333473
8 -0.66 2.8889029604295944 -1.273604261129596 0.0014528446459103697 0.002146674899710197 0.7845539160415093
9 -0.66 2.8889029604295944 -1.3536874148266371 0.0024105365150207062 -0.001292846681511472 0.7991717937135866
10 -0.66 2.8889029604295944 -1.4343860274920048 -0.0005581990322613108 0.001176051367602798 0.8114540865847757
12 -0.66 2.8889029604295944 -1.594346599921784 -0.0003183385300279855 -0.00013980406795574573 0.8312602384527418
14 -0.66 2.8889029604295944 -1.7559989119833816 -0.002146580221591633 -0.00034564629355260314 0.8477328424512376
